id,ts,temp2
0,2018-12-31 20:00:00+00:00,4.31954399
1,2018-12-31 21:00:00+00:00,4.909789015
2,2018-12-31 22:00:00+00:00,5.0664905325
3,2018-12-31 23:00:00+00:00,5.29302426
4,2019-01-01 00:00:00+00:00,5.414587685
5,2019-01-01 01:00:00+00:00,6.0094403725
6,2019-01-01 02:00:00+00:00,6.44848025
7,2019-01-01 03:00:00+00:00,6.0955910775
8,2019-01-01 04:00:00+00:00,5.39200304
9,2019-01-01 05:00:00+00:00,5.16199875
10,2019-01-01 06:00:00+00:00,4.483374445
11,2019-01-01 07:00:00+00:00,3.617082655
12,2019-01-01 08:00:00+00:00,2.766837105
13,2019-01-01 09:00:00+00:00,2.578235425
14,2019-01-01 10:00:00+00:00,2.9505881375
15,2019-01-01 11:00:00+00:00,3.1903531525
16,2019-01-01 12:00:00+00:00,3.618416425
17,2019-01-01 13:00:00+00:00,3.4209300325
18,2019-01-01 14:00:00+00:00,2.6732842325
19,2019-01-01 15:00:00+00:00,3.08302215
20,2019-01-01 16:00:00+00:00,3.380688625
21,2019-01-01 17:00:00+00:00,3.726724255
22,2019-01-01 18:00:00+00:00,3.452139165
23,2019-01-01 19:00:00+00:00,3.012807345
24,2019-01-01 20:00:00+00:00,1.083732535
25,2019-01-01 21:00:00+00:00,0.04970933995
26,2019-01-01 22:00:00+00:00,-0.5764071125
27,2019-01-01 23:00:00+00:00,-0.24312367775
28,2019-01-02 00:00:00+00:00,0.051654110725
29,2019-01-02 01:00:00+00:00,-0.2442074195
30,2019-01-02 02:00:00+00:00,-0.50723074975
31,2019-01-02 03:00:00+00:00,-0.95325754675
32,2019-01-02 04:00:00+00:00,-1.5201593625
33,2019-01-02 05:00:00+00:00,-1.6443916675
34,2019-01-02 06:00:00+00:00,-1.9400159575
35,2019-01-02 07:00:00+00:00,-2.1467080125
36,2019-01-02 08:00:00+00:00,-2.31651032
37,2019-01-02 09:00:00+00:00,-2.26375117
38,2019-01-02 10:00:00+00:00,-2.0275047025
39,2019-01-02 11:00:00+00:00,-1.6894980075
40,2019-01-02 12:00:00+00:00,-1.475476325
41,2019-01-02 13:00:00+00:00,-1.4969753425
42,2019-01-02 14:00:00+00:00,-1.83242014
43,2019-01-02 15:00:00+00:00,-1.9930938925
44,2019-01-02 16:00:00+00:00,-1.7904718225
45,2019-01-02 17:00:00+00:00,-1.36543742
46,2019-01-02 18:00:00+00:00,-0.87422216725
47,2019-01-02 19:00:00+00:00,-1.1307733075
48,2019-01-02 20:00:00+00:00,-1.2763294
49,2019-01-02 21:00:00+00:00,-1.3978710775
50,2019-01-02 22:00:00+00:00,-1.6222582975
51,2019-01-02 23:00:00+00:00,-1.58651291
52,2019-01-03 00:00:00+00:00,-1.5159368525
53,2019-01-03 01:00:00+00:00,-1.5581677775
54,2019-01-03 02:00:00+00:00,-1.654215045
55,2019-01-03 03:00:00+00:00,-2.0871554
56,2019-01-03 04:00:00+00:00,-2.4793105125
57,2019-01-03 05:00:00+00:00,-2.95258716
58,2019-01-03 06:00:00+00:00,-3.44068998
59,2019-01-03 07:00:00+00:00,-3.6955782075
60,2019-01-03 08:00:00+00:00,-3.884382965
61,2019-01-03 09:00:00+00:00,-3.311647535
62,2019-01-03 10:00:00+00:00,-2.5411345625
63,2019-01-03 11:00:00+00:00,-1.75681528
64,2019-01-03 12:00:00+00:00,-1.75085059
65,2019-01-03 13:00:00+00:00,-2.0650846925
66,2019-01-03 14:00:00+00:00,-2.0346101325
67,2019-01-03 15:00:00+00:00,-1.909559845
68,2019-01-03 16:00:00+00:00,-1.790453785
69,2019-01-03 17:00:00+00:00,-1.867596635
70,2019-01-03 18:00:00+00:00,-1.5148261975
71,2019-01-03 19:00:00+00:00,-1.2124483275
72,2019-01-03 20:00:00+00:00,-0.94720589375
73,2019-01-03 21:00:00+00:00,-0.510900095
74,2019-01-03 22:00:00+00:00,-0.066792302175
75,2019-01-03 23:00:00+00:00,0.4781739545
76,2019-01-04 00:00:00+00:00,0.67451313725
77,2019-01-04 01:00:00+00:00,0.925811687
78,2019-01-04 02:00:00+00:00,1.122564028
79,2019-01-04 03:00:00+00:00,1.8951334975
80,2019-01-04 04:00:00+00:00,3.03235936
81,2019-01-04 05:00:00+00:00,4.2433332325
82,2019-01-04 06:00:00+00:00,5.6236771025
83,2019-01-04 07:00:00+00:00,4.92369503
84,2019-01-04 08:00:00+00:00,3.3096769425
85,2019-01-04 09:00:00+00:00,2.4456531175
86,2019-01-04 10:00:00+00:00,2.415313755
87,2019-01-04 11:00:00+00:00,2.6020462725
88,2019-01-04 12:00:00+00:00,2.566559305
89,2019-01-04 13:00:00+00:00,2.8370627125
90,2019-01-04 14:00:00+00:00,2.7932327275
91,2019-01-04 15:00:00+00:00,2.9666457175
